case_num,model_type,policy,oracle_non_deployable,repetition,concept_indices_in_query_order
358,soft,random_error_oracle,1,86,"[0,4]"
359,soft,random_error_oracle,1,86,[]
361,soft,random_error_oracle,1,86,[]
362,soft,random_error_oracle,1,86,"[6,5,2]"
363,soft,random_error_oracle,1,86,[]
364,soft,random_error_oracle,1,86,[]
365,soft,random_error_oracle,1,86,[1]
366,soft,random_error_oracle,1,86,"[6,0]"
368,soft,random_error_oracle,1,86,[1]
371,soft,random_error_oracle,1,86,[5]
372,soft,random_error_oracle,1,86,[]
374,soft,random_error_oracle,1,86,[1]
375,soft,random_error_oracle,1,86,"[6,1,0]"
377,soft,random_error_oracle,1,86,[6]
378,soft,random_error_oracle,1,86,"[1,2,3,5]"
380,soft,random_error_oracle,1,86,"[6,5,2,3]"
381,soft,random_error_oracle,1,86,"[4,0,5]"
382,soft,random_error_oracle,1,86,[]
383,soft,random_error_oracle,1,86,[]
384,soft,random_error_oracle,1,86,[]
385,soft,random_error_oracle,1,86,[1]
386,soft,random_error_oracle,1,86,[5]
387,soft,random_error_oracle,1,86,[]
389,soft,random_error_oracle,1,86,[1]
390,soft,random_error_oracle,1,86,"[1,6,0]"
391,soft,random_error_oracle,1,86,"[5,3]"
392,soft,random_error_oracle,1,86,[]
393,soft,random_error_oracle,1,86,[]
394,soft,random_error_oracle,1,86,[0]
396,soft,random_error_oracle,1,86,[]
397,soft,random_error_oracle,1,86,[]
398,soft,random_error_oracle,1,86,"[1,4]"
399,soft,random_error_oracle,1,86,[]
401,soft,random_error_oracle,1,86,"[1,5]"
402,soft,random_error_oracle,1,86,[]
403,soft,random_error_oracle,1,86,[]
404,soft,random_error_oracle,1,86,[5]
405,soft,random_error_oracle,1,86,[]
406,soft,random_error_oracle,1,86,"[1,5]"
407,soft,random_error_oracle,1,86,[2]
409,soft,random_error_oracle,1,86,[1]
410,soft,random_error_oracle,1,86,"[5,6]"
411,soft,random_error_oracle,1,86,[]
412,soft,random_error_oracle,1,86,[]
414,soft,random_error_oracle,1,86,[1]
416,soft,random_error_oracle,1,86,[]
417,soft,random_error_oracle,1,86,"[1,5,6,2]"
418,soft,random_error_oracle,1,86,"[6,1,0]"
419,soft,random_error_oracle,1,86,"[6,0,5]"
420,soft,random_error_oracle,1,86,[]
421,soft,random_error_oracle,1,86,[1]
422,soft,random_error_oracle,1,86,[5]
423,soft,random_error_oracle,1,86,[]
424,soft,random_error_oracle,1,86,[0]
425,soft,random_error_oracle,1,86,[]
428,soft,random_error_oracle,1,86,"[5,0]"
429,soft,random_error_oracle,1,86,[]
430,soft,random_error_oracle,1,86,"[0,5]"
431,soft,random_error_oracle,1,86,[]
432,soft,random_error_oracle,1,86,"[5,2]"
433,soft,random_error_oracle,1,86,[]
434,soft,random_error_oracle,1,86,[5]
435,soft,random_error_oracle,1,86,[0]
437,soft,random_error_oracle,1,86,"[5,2]"
439,soft,random_error_oracle,1,86,[5]
44,soft,random_error_oracle,1,86,[2]
440,soft,random_error_oracle,1,86,"[5,0,1]"
444,soft,random_error_oracle,1,86,[]
445,soft,random_error_oracle,1,86,[]
446,soft,random_error_oracle,1,86,[]
447,soft,random_error_oracle,1,86,[]
448,soft,random_error_oracle,1,86,[]
449,soft,random_error_oracle,1,86,[]
45,soft,random_error_oracle,1,86,[3]
450,soft,random_error_oracle,1,86,[]
451,soft,random_error_oracle,1,86,[]
452,soft,random_error_oracle,1,86,"[4,1]"
453,soft,random_error_oracle,1,86,[]
454,soft,random_error_oracle,1,86,[]
455,soft,random_error_oracle,1,86,"[3,4]"
456,soft,random_error_oracle,1,86,[1]
457,soft,random_error_oracle,1,86,[]
458,soft,random_error_oracle,1,86,[]
459,soft,random_error_oracle,1,86,[5]
46,soft,random_error_oracle,1,86,[]
460,soft,random_error_oracle,1,86,[1]
461,soft,random_error_oracle,1,86,[]
463,soft,random_error_oracle,1,86,"[2,3,5]"
464,soft,random_error_oracle,1,86,[0]
465,soft,random_error_oracle,1,86,"[1,5,4]"
466,soft,random_error_oracle,1,86,[]
467,soft,random_error_oracle,1,86,"[6,4]"
469,soft,random_error_oracle,1,86,[1]
47,soft,random_error_oracle,1,86,[]
470,soft,random_error_oracle,1,86,"[3,5]"
471,soft,random_error_oracle,1,86,[]
472,soft,random_error_oracle,1,86,"[1,3]"
475,soft,random_error_oracle,1,86,[]
476,soft,random_error_oracle,1,86,[3]
477,soft,random_error_oracle,1,86,[]
478,soft,random_error_oracle,1,86,"[6,5]"
479,soft,random_error_oracle,1,86,[]
480,soft,random_error_oracle,1,86,"[3,2,5]"
482,soft,random_error_oracle,1,86,[3]
484,soft,random_error_oracle,1,86,[0]
486,soft,random_error_oracle,1,86,"[1,4,2,0]"
487,soft,random_error_oracle,1,86,[5]
488,soft,random_error_oracle,1,86,[]
489,soft,random_error_oracle,1,86,[]
49,soft,random_error_oracle,1,86,[]
490,soft,random_error_oracle,1,86,[5]
491,soft,random_error_oracle,1,86,"[0,1]"
492,soft,random_error_oracle,1,86,[2]
493,soft,random_error_oracle,1,86,[0]
495,soft,random_error_oracle,1,86,[0]
496,soft,random_error_oracle,1,86,"[5,2,1]"
497,soft,random_error_oracle,1,86,"[2,4]"
498,soft,random_error_oracle,1,86,"[3,4]"
50,soft,random_error_oracle,1,86,"[4,2,5]"
500,soft,random_error_oracle,1,86,[]
502,soft,random_error_oracle,1,86,[2]
503,soft,random_error_oracle,1,86,[5]
504,soft,random_error_oracle,1,86,[]
506,soft,random_error_oracle,1,86,[]
507,soft,random_error_oracle,1,86,[]
508,soft,random_error_oracle,1,86,[]
510,soft,random_error_oracle,1,86,[]
511,soft,random_error_oracle,1,86,[]
512,soft,random_error_oracle,1,86,[]
513,soft,random_error_oracle,1,86,[1]
514,soft,random_error_oracle,1,86,[]
515,soft,random_error_oracle,1,86,[]
516,soft,random_error_oracle,1,86,[5]
517,soft,random_error_oracle,1,86,"[5,6,1,0,2]"
519,soft,random_error_oracle,1,86,[]
52,soft,random_error_oracle,1,86,[3]
520,soft,random_error_oracle,1,86,[5]
521,soft,random_error_oracle,1,86,"[2,4,3]"
522,soft,random_error_oracle,1,86,"[2,0,4]"
523,soft,random_error_oracle,1,86,[4]
524,soft,random_error_oracle,1,86,[]
526,soft,random_error_oracle,1,86,"[1,6]"
527,soft,random_error_oracle,1,86,[]
528,soft,random_error_oracle,1,86,"[3,4]"
529,soft,random_error_oracle,1,86,"[4,3,2]"
53,soft,random_error_oracle,1,86,[3]
530,soft,random_error_oracle,1,86,[]
531,soft,random_error_oracle,1,86,[]
532,soft,random_error_oracle,1,86,"[4,6]"
54,soft,random_error_oracle,1,86,[2]
55,soft,random_error_oracle,1,86,[3]
56,soft,random_error_oracle,1,86,[2]
57,soft,random_error_oracle,1,86,[2]
577,soft,random_error_oracle,1,86,"[5,6]"
578,soft,random_error_oracle,1,86,[]
579,soft,random_error_oracle,1,86,[4]
58,soft,random_error_oracle,1,86,"[2,5,3]"
580,soft,random_error_oracle,1,86,"[5,0]"
581,soft,random_error_oracle,1,86,[1]
583,soft,random_error_oracle,1,86,"[3,2]"
585,soft,random_error_oracle,1,86,"[3,6,1]"
586,soft,random_error_oracle,1,86,"[0,5]"
587,soft,random_error_oracle,1,86,"[2,6]"
588,soft,random_error_oracle,1,86,"[2,6,1]"
589,soft,random_error_oracle,1,86,"[5,6,2]"
59,soft,random_error_oracle,1,86,[2]
590,soft,random_error_oracle,1,86,"[6,2,0,1]"
591,soft,random_error_oracle,1,86,[0]
592,soft,random_error_oracle,1,86,"[1,3,0]"
593,soft,random_error_oracle,1,86,"[0,2,6,5]"
594,soft,random_error_oracle,1,86,"[4,2]"
595,soft,random_error_oracle,1,86,"[5,1,0]"
596,soft,random_error_oracle,1,86,"[0,1]"
597,soft,random_error_oracle,1,86,"[1,0,6]"
598,soft,random_error_oracle,1,86,[]
599,soft,random_error_oracle,1,86,"[4,0]"
60,soft,random_error_oracle,1,86,[]
601,soft,random_error_oracle,1,86,"[1,0,5]"
604,soft,random_error_oracle,1,86,"[3,1]"
605,soft,random_error_oracle,1,86,[6]
606,soft,random_error_oracle,1,86,"[0,5,2]"
607,soft,random_error_oracle,1,86,[6]
608,soft,random_error_oracle,1,86,"[3,1]"
609,soft,random_error_oracle,1,86,"[5,0]"
61,soft,random_error_oracle,1,86,[3]
610,soft,random_error_oracle,1,86,"[2,6]"
611,soft,random_error_oracle,1,86,"[5,2,6,0]"
612,soft,random_error_oracle,1,86,"[5,2,6]"
613,soft,random_error_oracle,1,86,"[1,5,6]"
615,soft,random_error_oracle,1,86,"[6,0]"
616,soft,random_error_oracle,1,86,"[0,6,2]"
618,soft,random_error_oracle,1,86,[6]
619,soft,random_error_oracle,1,86,"[2,5,4,6,0,3]"
62,soft,random_error_oracle,1,86,[6]
620,soft,random_error_oracle,1,86,"[5,0]"
621,soft,random_error_oracle,1,86,"[6,1,2]"
622,soft,random_error_oracle,1,86,[5]
623,soft,random_error_oracle,1,86,"[6,0]"
624,soft,random_error_oracle,1,86,"[5,1]"
625,soft,random_error_oracle,1,86,"[0,2]"
626,soft,random_error_oracle,1,86,"[5,2]"
629,soft,random_error_oracle,1,86,"[3,0,5]"
63,soft,random_error_oracle,1,86,"[2,3]"
630,soft,random_error_oracle,1,86,[5]
631,soft,random_error_oracle,1,86,[]
633,soft,random_error_oracle,1,86,"[5,6,2,0]"
634,soft,random_error_oracle,1,86,[5]
635,soft,random_error_oracle,1,86,"[3,6,0]"
636,soft,random_error_oracle,1,86,"[6,5,0,2]"
637,soft,random_error_oracle,1,86,[0]
638,soft,random_error_oracle,1,86,"[1,6,5]"
639,soft,random_error_oracle,1,86,"[0,6]"
640,soft,random_error_oracle,1,86,"[0,5]"
641,soft,random_error_oracle,1,86,[]
642,soft,random_error_oracle,1,86,[2]
643,soft,random_error_oracle,1,86,"[6,2]"
645,soft,random_error_oracle,1,86,"[4,1,3]"
646,soft,random_error_oracle,1,86,[3]
647,soft,random_error_oracle,1,86,"[1,4,2]"
648,soft,random_error_oracle,1,86,[]
652,soft,random_error_oracle,1,86,[1]
653,soft,random_error_oracle,1,86,"[2,5]"
654,soft,random_error_oracle,1,86,[1]
655,soft,random_error_oracle,1,86,"[0,3]"
656,soft,random_error_oracle,1,86,[2]
657,soft,random_error_oracle,1,86,[]
659,soft,random_error_oracle,1,86,"[5,2]"
66,soft,random_error_oracle,1,86,"[6,5,0,3]"
660,soft,random_error_oracle,1,86,"[6,2]"
661,soft,random_error_oracle,1,86,[]
662,soft,random_error_oracle,1,86,"[5,1,6]"
663,soft,random_error_oracle,1,86,"[1,0]"
664,soft,random_error_oracle,1,86,"[5,0,6,1]"
665,soft,random_error_oracle,1,86,"[1,6,2,5,0]"
666,soft,random_error_oracle,1,86,"[0,6,1,5]"
667,soft,random_error_oracle,1,86,[1]
668,soft,random_error_oracle,1,86,"[2,6,3]"
669,soft,random_error_oracle,1,86,"[2,6]"
67,soft,random_error_oracle,1,86,[]
670,soft,random_error_oracle,1,86,[]
671,soft,random_error_oracle,1,86,[6]
672,soft,random_error_oracle,1,86,[1]
673,soft,random_error_oracle,1,86,"[0,5]"
675,soft,random_error_oracle,1,86,"[2,0]"
676,soft,random_error_oracle,1,86,[3]
677,soft,random_error_oracle,1,86,"[1,6,5,0]"
678,soft,random_error_oracle,1,86,"[2,4]"
679,soft,random_error_oracle,1,86,"[6,2]"
680,soft,random_error_oracle,1,86,"[6,0,2]"
681,soft,random_error_oracle,1,86,"[5,0]"
682,soft,random_error_oracle,1,86,"[2,6,4]"
683,soft,random_error_oracle,1,86,[2]
685,soft,random_error_oracle,1,86,[]
687,soft,random_error_oracle,1,86,[5]
688,soft,random_error_oracle,1,86,[6]
689,soft,random_error_oracle,1,86,"[2,4,0,6]"
690,soft,random_error_oracle,1,86,"[0,3,1,6]"
691,soft,random_error_oracle,1,86,[6]
693,soft,random_error_oracle,1,86,[5]
694,soft,random_error_oracle,1,86,[0]
695,soft,random_error_oracle,1,86,"[5,6,2]"
696,soft,random_error_oracle,1,86,"[2,4,5]"
699,soft,random_error_oracle,1,86,"[1,6,2,5]"
70,soft,random_error_oracle,1,86,"[3,2]"
700,soft,random_error_oracle,1,86,"[0,3]"
701,soft,random_error_oracle,1,86,"[1,0,3]"
702,soft,random_error_oracle,1,86,"[6,4]"
704,soft,random_error_oracle,1,86,"[1,3,2]"
705,soft,random_error_oracle,1,86,"[6,3,0]"
706,soft,random_error_oracle,1,86,"[5,0]"
707,soft,random_error_oracle,1,86,"[0,6]"
709,soft,random_error_oracle,1,86,"[2,3]"
710,soft,random_error_oracle,1,86,"[2,6,1]"
711,soft,random_error_oracle,1,86,"[3,6,2,0,5]"
713,soft,random_error_oracle,1,86,[]
714,soft,random_error_oracle,1,86,"[0,5,2,6]"
718,soft,random_error_oracle,1,86,[]
72,soft,random_error_oracle,1,86,[]
722,soft,random_error_oracle,1,86,"[5,2]"
723,soft,random_error_oracle,1,86,"[6,0,1]"
724,soft,random_error_oracle,1,86,"[3,0,5,1]"
725,soft,random_error_oracle,1,86,"[2,0,5,6]"
727,soft,random_error_oracle,1,86,"[1,5]"
728,soft,random_error_oracle,1,86,"[0,3]"
729,soft,random_error_oracle,1,86,"[4,6]"
73,soft,random_error_oracle,1,86,[]
730,soft,random_error_oracle,1,86,[5]
731,soft,random_error_oracle,1,86,"[5,2,0,6]"
732,soft,random_error_oracle,1,86,"[2,6,0]"
733,soft,random_error_oracle,1,86,"[1,0]"
734,soft,random_error_oracle,1,86,[4]
735,soft,random_error_oracle,1,86,"[0,5,6,2]"
736,soft,random_error_oracle,1,86,"[6,2,5]"
737,soft,random_error_oracle,1,86,"[0,5,2]"
739,soft,random_error_oracle,1,86,"[0,5]"
74,soft,random_error_oracle,1,86,[6]
740,soft,random_error_oracle,1,86,[1]
741,soft,random_error_oracle,1,86,"[0,6]"
744,soft,random_error_oracle,1,86,"[0,1,2,3]"
746,soft,random_error_oracle,1,86,"[4,0,2]"
747,soft,random_error_oracle,1,86,[0]
748,soft,random_error_oracle,1,86,"[4,2,1]"
75,soft,random_error_oracle,1,86,[]
750,soft,random_error_oracle,1,86,"[4,6,5,2]"
751,soft,random_error_oracle,1,86,[]
752,soft,random_error_oracle,1,86,"[1,6]"
754,soft,random_error_oracle,1,86,[4]
757,soft,random_error_oracle,1,86,[5]
758,soft,random_error_oracle,1,86,[]
759,soft,random_error_oracle,1,86,"[4,1]"
760,soft,random_error_oracle,1,86,[]
762,soft,random_error_oracle,1,86,"[1,2]"
763,soft,random_error_oracle,1,86,"[1,3]"
764,soft,random_error_oracle,1,86,"[0,1]"
765,soft,random_error_oracle,1,86,[2]
766,soft,random_error_oracle,1,86,"[1,6,2,4,0]"
767,soft,random_error_oracle,1,86,"[3,1]"
768,soft,random_error_oracle,1,86,"[4,0,3]"
769,soft,random_error_oracle,1,86,"[1,0]"
77,soft,random_error_oracle,1,86,[]
770,soft,random_error_oracle,1,86,"[4,5,6]"
771,soft,random_error_oracle,1,86,"[0,4]"
772,soft,random_error_oracle,1,86,[4]
773,soft,random_error_oracle,1,86,"[2,0,6]"
775,soft,random_error_oracle,1,86,"[6,2,5]"
776,soft,random_error_oracle,1,86,"[0,2,1]"
777,soft,random_error_oracle,1,86,[2]
778,soft,random_error_oracle,1,86,"[5,6]"
779,soft,random_error_oracle,1,86,"[6,1,0]"
78,soft,random_error_oracle,1,86,[6]
780,soft,random_error_oracle,1,86,[]
782,soft,random_error_oracle,1,86,[]
783,soft,random_error_oracle,1,86,[]
784,soft,random_error_oracle,1,86,[6]
785,soft,random_error_oracle,1,86,[2]
786,soft,random_error_oracle,1,86,[3]
787,soft,random_error_oracle,1,86,[2]
789,soft,random_error_oracle,1,86,"[0,3,1,4]"
79,soft,random_error_oracle,1,86,[]
791,soft,random_error_oracle,1,86,"[5,2]"
792,soft,random_error_oracle,1,86,"[6,4]"
794,soft,random_error_oracle,1,86,[]
795,soft,random_error_oracle,1,86,"[1,4,3]"
797,soft,random_error_oracle,1,86,"[0,4]"
799,soft,random_error_oracle,1,86,"[2,1,4,0]"
80,soft,random_error_oracle,1,86,[]
800,soft,random_error_oracle,1,86,[]
801,soft,random_error_oracle,1,86,"[6,4,0,5]"
802,soft,random_error_oracle,1,86,[6]
804,soft,random_error_oracle,1,86,"[3,1,5]"
805,soft,random_error_oracle,1,86,"[2,6,1]"
806,soft,random_error_oracle,1,86,"[0,4]"
807,soft,random_error_oracle,1,86,"[2,1,6,0]"
808,soft,random_error_oracle,1,86,"[4,6]"
809,soft,random_error_oracle,1,86,"[1,2,3,4,0]"
810,soft,random_error_oracle,1,86,[5]
811,soft,random_error_oracle,1,86,[5]
812,soft,random_error_oracle,1,86,"[1,2,3]"
813,soft,random_error_oracle,1,86,[]
815,soft,random_error_oracle,1,86,"[2,3,0,6]"
816,soft,random_error_oracle,1,86,[6]
817,soft,random_error_oracle,1,86,[4]
818,soft,random_error_oracle,1,86,[0]
819,soft,random_error_oracle,1,86,[6]
82,soft,random_error_oracle,1,86,[2]
820,soft,random_error_oracle,1,86,[2]
821,soft,random_error_oracle,1,86,[6]
822,soft,random_error_oracle,1,86,"[3,5,4,6]"
83,soft,random_error_oracle,1,86,[]
853,soft,random_error_oracle,1,86,"[1,6,3]"
854,soft,random_error_oracle,1,86,[1]
855,soft,random_error_oracle,1,86,[2]
856,soft,random_error_oracle,1,86,[6]
857,soft,random_error_oracle,1,86,"[5,1]"
858,soft,random_error_oracle,1,86,"[5,0]"
859,soft,random_error_oracle,1,86,"[5,2]"
860,soft,random_error_oracle,1,86,"[0,5,6]"
861,soft,random_error_oracle,1,86,[]
862,soft,random_error_oracle,1,86,"[0,6]"
863,soft,random_error_oracle,1,86,[]
864,soft,random_error_oracle,1,86,"[0,5,6,3]"
865,soft,random_error_oracle,1,86,"[6,3,0]"
868,soft,random_error_oracle,1,86,[]
869,soft,random_error_oracle,1,86,[]
87,soft,random_error_oracle,1,86,[5]
870,soft,random_error_oracle,1,86,"[5,0,2]"
871,soft,random_error_oracle,1,86,[]
872,soft,random_error_oracle,1,86,"[0,5,2,6]"
873,soft,random_error_oracle,1,86,[3]
874,soft,random_error_oracle,1,86,"[6,1,0,4,3]"
875,soft,random_error_oracle,1,86,"[2,0,3]"
876,soft,random_error_oracle,1,86,[1]
877,soft,random_error_oracle,1,86,[2]
879,soft,random_error_oracle,1,86,"[3,0]"
88,soft,random_error_oracle,1,86,"[6,1,2,0]"
880,soft,random_error_oracle,1,86,[]
882,soft,random_error_oracle,1,86,[]
884,soft,random_error_oracle,1,86,"[2,5,6]"
885,soft,random_error_oracle,1,86,"[4,0,2]"
886,soft,random_error_oracle,1,86,"[0,3,5]"
887,soft,random_error_oracle,1,86,"[1,5]"
888,soft,random_error_oracle,1,86,[6]
889,soft,random_error_oracle,1,86,[5]
89,soft,random_error_oracle,1,86,[]
890,soft,random_error_oracle,1,86,"[6,0,2]"
891,soft,random_error_oracle,1,86,"[0,2]"
892,soft,random_error_oracle,1,86,"[0,6]"
893,soft,random_error_oracle,1,86,[2]
895,soft,random_error_oracle,1,86,"[2,5,4,6]"
896,soft,random_error_oracle,1,86,"[1,3]"
898,soft,random_error_oracle,1,86,"[0,2,6,5]"
899,soft,random_error_oracle,1,86,[5]
900,soft,random_error_oracle,1,86,[5]
901,soft,random_error_oracle,1,86,"[5,3,0,2]"
902,soft,random_error_oracle,1,86,"[3,6]"
903,soft,random_error_oracle,1,86,[]
904,soft,random_error_oracle,1,86,[]
905,soft,random_error_oracle,1,86,"[5,6]"
907,soft,random_error_oracle,1,86,[6]
908,soft,random_error_oracle,1,86,[2]
909,soft,random_error_oracle,1,86,[2]
91,soft,random_error_oracle,1,86,[1]
910,soft,random_error_oracle,1,86,"[6,2]"
912,soft,random_error_oracle,1,86,"[6,0]"
914,soft,random_error_oracle,1,86,"[5,3]"
915,soft,random_error_oracle,1,86,"[6,2,5,0,3,4]"
916,soft,random_error_oracle,1,86,"[5,2,6,0]"
917,soft,random_error_oracle,1,86,"[5,2]"
918,soft,random_error_oracle,1,86,"[2,1,6]"
919,soft,random_error_oracle,1,86,"[5,6,1]"
92,soft,random_error_oracle,1,86,[]
920,soft,random_error_oracle,1,86,[5]
921,soft,random_error_oracle,1,86,"[0,5,3]"
922,soft,random_error_oracle,1,86,"[6,2]"
923,soft,random_error_oracle,1,86,"[2,5,3,4,1]"
924,soft,random_error_oracle,1,86,"[6,1,3]"
925,soft,random_error_oracle,1,86,"[5,1]"
928,soft,random_error_oracle,1,86,[3]
93,soft,random_error_oracle,1,86,[5]
930,soft,random_error_oracle,1,86,[]
931,soft,random_error_oracle,1,86,"[3,1]"
932,soft,random_error_oracle,1,86,[]
933,soft,random_error_oracle,1,86,[]
935,soft,random_error_oracle,1,86,"[1,4,3,5,2,0,6]"
936,soft,random_error_oracle,1,86,[]
95,soft,random_error_oracle,1,86,[5]
96,soft,random_error_oracle,1,86,"[3,2]"
98,soft,random_error_oracle,1,86,"[5,2,0]"
99,soft,random_error_oracle,1,86,"[5,2]"
100,soft,random_error_oracle,1,87,"[5,1]"
1011,soft,random_error_oracle,1,87,"[2,5]"
102,soft,random_error_oracle,1,87,[2]
103,soft,random_error_oracle,1,87,[1]
104,soft,random_error_oracle,1,87,[4]
105,soft,random_error_oracle,1,87,"[6,2,0]"
106,soft,random_error_oracle,1,87,"[2,5]"
107,soft,random_error_oracle,1,87,"[4,3,5]"
109,soft,random_error_oracle,1,87,[]
110,soft,random_error_oracle,1,87,[]
111,soft,random_error_oracle,1,87,[]
112,soft,random_error_oracle,1,87,[]
115,soft,random_error_oracle,1,87,[]
116,soft,random_error_oracle,1,87,[]
117,soft,random_error_oracle,1,87,[]
118,soft,random_error_oracle,1,87,[1]
119,soft,random_error_oracle,1,87,[]
122,soft,random_error_oracle,1,87,"[5,6]"
123,soft,random_error_oracle,1,87,"[0,6]"
124,soft,random_error_oracle,1,87,"[6,5]"
125,soft,random_error_oracle,1,87,"[6,0,5,1]"
126,soft,random_error_oracle,1,87,"[5,4]"
128,soft,random_error_oracle,1,87,[]
129,soft,random_error_oracle,1,87,"[0,5,6]"
130,soft,random_error_oracle,1,87,"[5,0,6]"
131,soft,random_error_oracle,1,87,[1]
133,soft,random_error_oracle,1,87,"[5,6,1,0]"
135,soft,random_error_oracle,1,87,[5]
136,soft,random_error_oracle,1,87,"[5,1,0]"
137,soft,random_error_oracle,1,87,[0]
138,soft,random_error_oracle,1,87,"[1,5]"
139,soft,random_error_oracle,1,87,"[2,6]"
141,soft,random_error_oracle,1,87,"[1,6]"
142,soft,random_error_oracle,1,87,"[1,6]"
143,soft,random_error_oracle,1,87,"[5,1]"
144,soft,random_error_oracle,1,87,[5]
145,soft,random_error_oracle,1,87,[]
146,soft,random_error_oracle,1,87,[]
148,soft,random_error_oracle,1,87,[2]
149,soft,random_error_oracle,1,87,[]
150,soft,random_error_oracle,1,87,[]
151,soft,random_error_oracle,1,87,[]
153,soft,random_error_oracle,1,87,[]
154,soft,random_error_oracle,1,87,[]
155,soft,random_error_oracle,1,87,[1]
156,soft,random_error_oracle,1,87,[2]
157,soft,random_error_oracle,1,87,[]
159,soft,random_error_oracle,1,87,[]
160,soft,random_error_oracle,1,87,[6]
161,soft,random_error_oracle,1,87,[1]
163,soft,random_error_oracle,1,87,[1]
165,soft,random_error_oracle,1,87,"[5,1]"
166,soft,random_error_oracle,1,87,[]
167,soft,random_error_oracle,1,87,[]
168,soft,random_error_oracle,1,87,[]
169,soft,random_error_oracle,1,87,[]
170,soft,random_error_oracle,1,87,[1]
172,soft,random_error_oracle,1,87,[2]
173,soft,random_error_oracle,1,87,[5]
174,soft,random_error_oracle,1,87,[]
175,soft,random_error_oracle,1,87,[0]
176,soft,random_error_oracle,1,87,[]
177,soft,random_error_oracle,1,87,"[5,6,1]"
178,soft,random_error_oracle,1,87,[]
179,soft,random_error_oracle,1,87,[]
181,soft,random_error_oracle,1,87,[]
182,soft,random_error_oracle,1,87,[]
183,soft,random_error_oracle,1,87,"[3,5,1]"
184,soft,random_error_oracle,1,87,[]
185,soft,random_error_oracle,1,87,[]
186,soft,random_error_oracle,1,87,[]
188,soft,random_error_oracle,1,87,[]
189,soft,random_error_oracle,1,87,[]
190,soft,random_error_oracle,1,87,"[6,5]"
192,soft,random_error_oracle,1,87,[5]
193,soft,random_error_oracle,1,87,[]
194,soft,random_error_oracle,1,87,"[6,1]"
195,soft,random_error_oracle,1,87,[1]
196,soft,random_error_oracle,1,87,[]
197,soft,random_error_oracle,1,87,[]
198,soft,random_error_oracle,1,87,[6]
200,soft,random_error_oracle,1,87,[]
201,soft,random_error_oracle,1,87,[1]
203,soft,random_error_oracle,1,87,"[2,6,1,0]"
204,soft,random_error_oracle,1,87,"[0,5]"
207,soft,random_error_oracle,1,87,[]
208,soft,random_error_oracle,1,87,[]
209,soft,random_error_oracle,1,87,[]
210,soft,random_error_oracle,1,87,[]
211,soft,random_error_oracle,1,87,"[1,2]"
212,soft,random_error_oracle,1,87,[]
213,soft,random_error_oracle,1,87,[]
214,soft,random_error_oracle,1,87,[5]
215,soft,random_error_oracle,1,87,[]
216,soft,random_error_oracle,1,87,[5]
217,soft,random_error_oracle,1,87,"[2,5]"
218,soft,random_error_oracle,1,87,[]
219,soft,random_error_oracle,1,87,[]
220,soft,random_error_oracle,1,87,[]
222,soft,random_error_oracle,1,87,"[5,6]"
223,soft,random_error_oracle,1,87,[2]
224,soft,random_error_oracle,1,87,[]
225,soft,random_error_oracle,1,87,[]
226,soft,random_error_oracle,1,87,[0]
227,soft,random_error_oracle,1,87,[2]
229,soft,random_error_oracle,1,87,[1]
231,soft,random_error_oracle,1,87,"[1,2,5]"
232,soft,random_error_oracle,1,87,[0]
233,soft,random_error_oracle,1,87,[]
236,soft,random_error_oracle,1,87,"[5,1]"
237,soft,random_error_oracle,1,87,[1]
239,soft,random_error_oracle,1,87,"[1,5]"
240,soft,random_error_oracle,1,87,[5]
241,soft,random_error_oracle,1,87,"[2,0,6,1]"
242,soft,random_error_oracle,1,87,[1]
243,soft,random_error_oracle,1,87,[5]
244,soft,random_error_oracle,1,87,[]
245,soft,random_error_oracle,1,87,[5]
246,soft,random_error_oracle,1,87,"[1,0]"
247,soft,random_error_oracle,1,87,[1]
248,soft,random_error_oracle,1,87,"[5,2]"
249,soft,random_error_oracle,1,87,"[5,2]"
250,soft,random_error_oracle,1,87,[2]
251,soft,random_error_oracle,1,87,"[6,5,1]"
252,soft,random_error_oracle,1,87,"[2,5]"
253,soft,random_error_oracle,1,87,[1]
254,soft,random_error_oracle,1,87,[]
255,soft,random_error_oracle,1,87,[]
257,soft,random_error_oracle,1,87,[0]
258,soft,random_error_oracle,1,87,"[1,6,2]"
259,soft,random_error_oracle,1,87,[]
263,soft,random_error_oracle,1,87,"[0,4]"
264,soft,random_error_oracle,1,87,"[5,6,1]"
265,soft,random_error_oracle,1,87,[]
267,soft,random_error_oracle,1,87,"[5,6]"
268,soft,random_error_oracle,1,87,[0]
269,soft,random_error_oracle,1,87,[]
270,soft,random_error_oracle,1,87,[]
271,soft,random_error_oracle,1,87,"[0,2,5]"
272,soft,random_error_oracle,1,87,[]
273,soft,random_error_oracle,1,87,[0]
274,soft,random_error_oracle,1,87,[]
275,soft,random_error_oracle,1,87,"[0,2]"
276,soft,random_error_oracle,1,87,[4]
277,soft,random_error_oracle,1,87,[]
278,soft,random_error_oracle,1,87,[1]
279,soft,random_error_oracle,1,87,[5]
280,soft,random_error_oracle,1,87,"[6,5]"
281,soft,random_error_oracle,1,87,[]
282,soft,random_error_oracle,1,87,"[1,2,5]"
283,soft,random_error_oracle,1,87,[]
284,soft,random_error_oracle,1,87,[1]
285,soft,random_error_oracle,1,87,[]
