csv_line,case_num,modality,reference,status,resolved_path,decode_error
546,545,derm,A1l/Aal038.jpg,exact,A1l/Aal038.jpg,
546,545,clinic,A1l/Aal037.jpg,exact,A1l/Aal037.jpg,
547,546,derm,Adl/Adl373.jpg,exact,Adl/Adl373.jpg,
547,546,clinic,Adl/Adl372.jpg,exact,Adl/Adl372.jpg,
548,547,derm,Ael/Ael527.jpg,exact,Ael/Ael527.jpg,
548,547,clinic,Ael/Ael526.jpg,exact,Ael/Ael526.jpg,
549,548,derm,Gal/Gal226.jpg,exact,Gal/Gal226.jpg,
549,548,clinic,Gal/Gal225.jpg,exact,Gal/Gal225.jpg,
550,549,derm,Ggl/Ggl048.jpg,exact,Ggl/Ggl048.jpg,
550,549,clinic,Ggl/Ggl047.jpg,exact,Ggl/Ggl047.jpg,
551,550,derm,Ggl/Ggl056.jpg,exact,Ggl/Ggl056.jpg,
551,550,clinic,Ggl/Ggl055.jpg,exact,Ggl/Ggl055.jpg,
552,551,derm,Ggl/Ggl084.jpg,exact,Ggl/Ggl084.jpg,
552,551,clinic,Ggl/Ggl083.jpg,exact,Ggl/Ggl083.jpg,
553,552,derm,Fhl/Fhl044.jpg,exact,Fhl/Fhl044.jpg,
553,552,clinic,Fhl/Fhl043.jpg,exact,Fhl/Fhl043.jpg,
554,553,derm,NDL/Ndl089.jpg,exact,NDL/Ndl089.jpg,
554,553,clinic,NDL/Ndl088.jpg,exact,NDL/Ndl088.jpg,
555,554,derm,NDL/Ndl100.jpg,exact,NDL/Ndl100.jpg,
555,554,clinic,NDL/Ndl099.jpg,exact,NDL/Ndl099.jpg,
556,555,derm,Adl/Adl383.jpg,exact,Adl/Adl383.jpg,
556,555,clinic,Adl/Adl382.jpg,exact,Adl/Adl382.jpg,
557,556,derm,Adl/Adl385.jpg,exact,Adl/Adl385.jpg,
557,556,clinic,Adl/Adl384.jpg,exact,Adl/Adl384.jpg,
558,557,derm,Adl/Adl387bis.jpg,exact,Adl/Adl387bis.jpg,
558,557,clinic,Adl/Adl386bis.jpg,exact,Adl/Adl386bis.jpg,
559,558,derm,Ael/Ael415.jpg,exact,Ael/Ael415.jpg,
559,558,clinic,Ael/Ael414.jpg,exact,Ael/Ael414.jpg,
560,559,derm,Gzl/gzl60.jpg,exact,Gzl/gzl60.jpg,
560,559,clinic,Gzl/gzl59.jpg,exact,Gzl/gzl59.jpg,
561,560,derm,Gzl/gzl48.jpg,exact,Gzl/gzl48.jpg,
561,560,clinic,Gzl/gzl47.jpg,exact,Gzl/gzl47.jpg,
562,561,derm,Gal/Gal169.jpg,exact,Gal/Gal169.jpg,
562,561,clinic,Gal/Gal168.jpg,exact,Gal/Gal168.jpg,
563,562,derm,Gal/Gal171.jpg,exact,Gal/Gal171.jpg,
563,562,clinic,Gal/Gal170.jpg,exact,Gal/Gal170.jpg,
564,563,derm,Ggl/Ggl070.jpg,exact,Ggl/Ggl070.jpg,
564,563,clinic,Ggl/Ggl069.jpg,exact,Ggl/Ggl069.jpg,
565,564,derm,Ggl/Ggl072.jpg,exact,Ggl/Ggl072.jpg,
565,564,clinic,Ggl/Ggl071.jpg,exact,Ggl/Ggl071.jpg,
566,565,derm,Fhl/Fhl018.jpg,exact,Fhl/Fhl018.jpg,
566,565,clinic,Fhl/Fhl018.jpg,exact,Fhl/Fhl018.jpg,
567,566,derm,Fil/Fil064.jpg,exact,Fil/Fil064.jpg,
567,566,clinic,Fil/Fil063.jpg,exact,Fil/Fil063.jpg,
568,567,derm,Fml/Fml026.jpg,exact,Fml/Fml026.jpg,
568,567,clinic,Fml/Fml025.jpg,exact,Fml/Fml025.jpg,
569,568,derm,New/newl006.jpg,exact,New/newl006.jpg,
569,568,clinic,New/newl005.jpg,exact,New/newl005.jpg,
570,569,derm,New/newl008.jpg,exact,New/newl008.jpg,
570,569,clinic,New/newl007.jpg,exact,New/newl007.jpg,
571,570,derm,New/newl010.jpg,exact,New/newl010.jpg,
571,570,clinic,New/newl009.jpg,exact,New/newl009.jpg,
572,571,derm,New/newl012.jpg,exact,New/newl012.jpg,
572,571,clinic,New/newl011.jpg,exact,New/newl011.jpg,
573,572,derm,New/newl018.jpg,exact,New/newl018.jpg,
573,572,clinic,New/newl017.jpg,exact,New/newl017.jpg,
574,573,derm,New/newl020.jpg,exact,New/newl020.jpg,
574,573,clinic,New/newl019.jpg,exact,New/newl019.jpg,
575,574,derm,New/newl022.jpg,exact,New/newl022.jpg,
575,574,clinic,New/newl021.jpg,exact,New/newl021.jpg,
576,575,derm,New/newl024.jpg,exact,New/newl024.jpg,
576,575,clinic,New/newl023.jpg,exact,New/newl023.jpg,
577,576,derm,New/newl026.jpg,exact,New/newl026.jpg,
577,576,clinic,New/newl025.jpg,exact,New/newl025.jpg,
578,577,derm,NAL/Nal020.jpg,exact,NAL/Nal020.jpg,
578,577,clinic,NAL/Nal019.jpg,exact,NAL/Nal019.jpg,
579,578,derm,NAL/Nal022.jpg,exact,NAL/Nal022.jpg,
579,578,clinic,NAL/Nal021.jpg,exact,NAL/Nal021.jpg,
580,579,derm,NAL/Nal037.jpg,exact,NAL/Nal037.jpg,
580,579,clinic,NAL/Nal039.jpg,exact,NAL/Nal039.jpg,
581,580,derm,NAL/Nal044.jpg,exact,NAL/Nal044.jpg,
581,580,clinic,NAL/Nal045.jpg,exact,NAL/Nal045.jpg,
582,581,derm,NAL/Nal047.jpg,exact,NAL/Nal047.jpg,
582,581,clinic,NAL/Nal046.jpg,exact,NAL/Nal046.jpg,
583,582,derm,NAL/Nal066.jpg,exact,NAL/Nal066.jpg,
583,582,clinic,NAL/Nal067.jpg,exact,NAL/Nal067.jpg,
584,583,derm,NAL/Nal073.jpg,exact,NAL/Nal073.jpg,
584,583,clinic,NAL/Nal074.jpg,exact,NAL/Nal074.jpg,
585,584,derm,NAL/Nal075.jpg,exact,NAL/Nal075.jpg,
585,584,clinic,NAL/Nal076.jpg,exact,NAL/Nal076.jpg,
586,585,derm,NAL/Nal077.jpg,exact,NAL/Nal077.jpg,
586,585,clinic,NAL/Nal078.jpg,exact,NAL/Nal078.jpg,
587,586,derm,NAL/Nal080.jpg,exact,NAL/Nal080.jpg,
587,586,clinic,NAL/Nal079.jpg,exact,NAL/Nal079.jpg,
588,587,derm,NAL/Nal082.jpg,exact,NAL/Nal082.jpg,
588,587,clinic,NAL/Nal081.jpg,exact,NAL/Nal081.jpg,
589,588,derm,NAL/Nal084.jpg,exact,NAL/Nal084.jpg,
589,588,clinic,NAL/Nal083.jpg,exact,NAL/Nal083.jpg,
590,589,derm,NAL/Nal088.jpg,exact,NAL/Nal088.jpg,
590,589,clinic,NAL/Nal087.jpg,exact,NAL/Nal087.jpg,
591,590,derm,NAL/Nal090.jpg,exact,NAL/Nal090.jpg,
591,590,clinic,NAL/Nal089.jpg,exact,NAL/Nal089.jpg,
592,591,derm,NAL/Nal052.jpg,exact,NAL/Nal052.jpg,
592,591,clinic,NAL/Nal051.jpg,exact,NAL/Nal051.jpg,
593,592,derm,NAL/Nal099.jpg,exact,NAL/Nal099.jpg,
593,592,clinic,NAL/Nal100.jpg,exact,NAL/Nal100.jpg,
594,593,derm,NBL/Nbl001.jpg,exact,NBL/Nbl001.jpg,
594,593,clinic,NBL/Nbl002.jpg,exact,NBL/Nbl002.jpg,
595,594,derm,NBL/Nbl007.jpg,exact,NBL/Nbl007.jpg,
595,594,clinic,NBL/Nbl008.jpg,exact,NBL/Nbl008.jpg,
596,595,derm,NBL/Nbl010.jpg,exact,NBL/Nbl010.jpg,
596,595,clinic,NBL/Nbl009.jpg,exact,NBL/Nbl009.jpg,
597,596,derm,NBL/Nbl013.jpg,exact,NBL/Nbl013.jpg,
597,596,clinic,NBL/Nbl012.jpg,exact,NBL/Nbl012.jpg,
598,597,derm,NBL/Nbl015.jpg,exact,NBL/Nbl015.jpg,
598,597,clinic,NBL/Nbl014.jpg,exact,NBL/Nbl014.jpg,
599,598,derm,NBL/Nbl022.jpg,exact,NBL/Nbl022.jpg,
599,598,clinic,NBL/Nbl023.jpg,exact,NBL/Nbl023.jpg,
600,599,derm,NBL/Nbl025.jpg,exact,NBL/Nbl025.jpg,
600,599,clinic,NBL/Nbl026.jpg,exact,NBL/Nbl026.jpg,
601,600,derm,NBL/Nbl031.jpg,exact,NBL/Nbl031.jpg,
601,600,clinic,NBL/Nbl032.jpg,exact,NBL/Nbl032.jpg,
602,601,derm,NFL/Nfl054.jpg,exact,NFL/Nfl054.jpg,
602,601,clinic,NFL/Nfl053.jpg,exact,NFL/Nfl053.jpg,
603,602,derm,NGL/Ngl002.jpg,exact,NGL/Ngl002.jpg,
603,602,clinic,NGL/Ngl001.jpg,exact,NGL/Ngl001.jpg,
604,603,derm,NGL/NGL010.JPG,exact,NGL/NGL010.JPG,
604,603,clinic,NGL/NGL009.JPG,exact,NGL/NGL009.JPG,
605,604,derm,NGL/Ngl062.jpg,exact,NGL/Ngl062.jpg,
605,604,clinic,NGL/Ngl061.jpg,exact,NGL/Ngl061.jpg,
606,605,derm,NGL/Ngl068.jpg,exact,NGL/Ngl068.jpg,
606,605,clinic,NGL/Ngl067.jpg,exact,NGL/Ngl067.jpg,
607,606,derm,NGL/Ngl084.jpg,exact,NGL/Ngl084.jpg,
607,606,clinic,NGL/Ngl083.jpg,exact,NGL/Ngl083.jpg,
608,607,derm,NHL/Nhl009.jpg,exact,NHL/Nhl009.jpg,
608,607,clinic,NHL/Nhl008.jpg,exact,NHL/Nhl008.jpg,
609,608,derm,NIL/Nil031.jpg,exact,NIL/Nil031.jpg,
609,608,clinic,NIL/Nil030.jpg,exact,NIL/Nil030.jpg,
610,609,derm,NIL/Nil080.jpg,exact,NIL/Nil080.jpg,
610,609,clinic,NIL/Nil079.jpg,exact,NIL/Nil079.jpg,
611,610,derm,NIL/Nil084.jpg,exact,NIL/Nil084.jpg,
611,610,clinic,NIL/Nil083.jpg,exact,NIL/Nil083.jpg,
612,611,derm,Adl/Adl301.jpg,exact,Adl/Adl301.jpg,
612,611,clinic,Adl/Adl300.jpg,exact,Adl/Adl300.jpg,
613,612,derm,Ael/Ael496.jpg,exact,Ael/Ael496.jpg,
613,612,clinic,Ael/Ael495.jpg,exact,Ael/Ael495.jpg,
614,613,derm,Gzl/gzl20.jpg,exact,Gzl/gzl20.jpg,
614,613,clinic,Gzl/gzl19.jpg,exact,Gzl/gzl19.jpg,
615,614,derm,Gzl/gzl28.jpg,exact,Gzl/gzl28.jpg,
615,614,clinic,Gzl/gzl27.jpg,exact,Gzl/gzl27.jpg,
616,615,derm,Gal/Gal240.jpg,exact,Gal/Gal240.jpg,
616,615,clinic,Gal/Gal239.jpg,exact,Gal/Gal239.jpg,
617,616,derm,Gal/Gal039.jpg,exact,Gal/Gal039.jpg,
617,616,clinic,Gal/Gal038.jpg,exact,Gal/Gal038.jpg,
618,617,derm,Gal/Gal185.jpg,exact,Gal/Gal185.jpg,
618,617,clinic,Gal/Gal184.jpg,exact,Gal/Gal184.jpg,
619,618,derm,FBL/FBL026.JPG,exact,FBL/FBL026.JPG,
619,618,clinic,FBL/Fbl025.jpg,exact,FBL/Fbl025.jpg,
620,619,derm,FBL/Fbl028.jpg,exact,FBL/Fbl028.jpg,
620,619,clinic,FBL/Fbl027.jpg,exact,FBL/Fbl027.jpg,
621,620,derm,FCL/Fcl022.jpg,exact,FCL/Fcl022.jpg,
621,620,clinic,FCL/FCL021.JPG,exact,FCL/FCL021.JPG,
622,621,derm,FCL/Fcl040.jpg,exact,FCL/Fcl040.jpg,
622,621,clinic,FCL/Fcl039.jpg,exact,FCL/Fcl039.jpg,
623,622,derm,FCL/Fcl044.jpg,exact,FCL/Fcl044.jpg,
623,622,clinic,FCL/Fcl043.jpg,exact,FCL/Fcl043.jpg,
624,623,derm,FCL/FCL058.JPG,exact,FCL/FCL058.JPG,
624,623,clinic,FCL/Fcl057.jpg,exact,FCL/Fcl057.jpg,
625,624,derm,FCL/FCL074.JPG,exact,FCL/FCL074.JPG,
625,624,clinic,FCL/FCL073.JPG,exact,FCL/FCL073.JPG,
626,625,derm,FFL/Ffl080.jpg,exact,FFL/Ffl080.jpg,
626,625,clinic,FFL/Ffl079.jpg,exact,FFL/Ffl079.jpg,
627,626,derm,FDL/Fdl014.jpg,exact,FDL/Fdl014.jpg,
627,626,clinic,FDL/Fdl013.jpg,exact,FDL/Fdl013.jpg,
628,627,derm,FDL/FDL036.JPG,exact,FDL/FDL036.JPG,
628,627,clinic,FDL/FDL035.JPG,exact,FDL/FDL035.JPG,
629,628,derm,Gcl/Gcl003.jpg,exact,Gcl/Gcl003.jpg,
629,628,clinic,Gcl/Gcl001.jpg,exact,Gcl/Gcl001.jpg,
630,629,derm,Gdl/Gdl037.jpg,exact,Gdl/Gdl037.jpg,
630,629,clinic,Gdl/Gdl035.jpg,exact,Gdl/Gdl035.jpg,
631,630,derm,Ggl/Ggl036.jpg,exact,Ggl/Ggl036.jpg,
631,630,clinic,Ggl/Ggl035.jpg,exact,Ggl/Ggl035.jpg,
632,631,derm,Ggl/Ggl068.jpg,exact,Ggl/Ggl068.jpg,
632,631,clinic,Ggl/Ggl067.jpg,exact,Ggl/Ggl067.jpg,
633,632,derm,Fll/Fll085.jpg,exact,Fll/Fll085.jpg,
633,632,clinic,Fll/Fll084.jpg,exact,Fll/Fll084.jpg,
634,633,derm,Fgl/Fgl018.jpg,exact,Fgl/Fgl018.jpg,
634,633,clinic,Fgl/Fgl017.jpg,exact,Fgl/Fgl017.jpg,
635,634,derm,Fgl/Fgl029.jpg,exact,Fgl/Fgl029.jpg,
635,634,clinic,Fgl/Fgl028.jpg,exact,Fgl/Fgl028.jpg,
636,635,derm,Fgl/Fgl057.jpg,exact,Fgl/Fgl057.jpg,
636,635,clinic,Fgl/Fgl056.jpg,exact,Fgl/Fgl056.jpg,
637,636,derm,Fil/Fil004.jpg,exact,Fil/Fil004.jpg,
637,636,clinic,Fil/Fil003.jpg,exact,Fil/Fil003.jpg,
638,637,derm,Fll/Fll122.jpg,exact,Fll/Fll122.jpg,
638,637,clinic,Fll/Fll121.jpg,exact,Fll/Fll121.jpg,
639,638,derm,Fil/Fil052.jpg,exact,Fil/Fil052.jpg,
639,638,clinic,Fil/Fil051.jpg,exact,Fil/Fil051.jpg,
640,639,derm,Fil/Fil070.jpg,exact,Fil/Fil070.jpg,
640,639,clinic,Fil/Fil069.jpg,exact,Fil/Fil069.jpg,
641,640,derm,New/newl053.jpg,exact,New/newl053.jpg,
641,640,clinic,New/newl052.jpg,exact,New/newl052.jpg,
642,641,derm,NAL/Nal005.jpg,exact,NAL/Nal005.jpg,
642,641,clinic,NAL/Nal007.jpg,exact,NAL/Nal007.jpg,
643,642,derm,NAL/Nal018.jpg,exact,NAL/Nal018.jpg,
643,642,clinic,NAL/Nal017.jpg,exact,NAL/Nal017.jpg,
644,643,derm,NAL/Nal025.jpg,exact,NAL/Nal025.jpg,
644,643,clinic,NAL/Nal026.jpg,exact,NAL/Nal026.jpg,
645,644,derm,NAL/Nal033.jpg,exact,NAL/Nal033.jpg,
645,644,clinic,NAL/Nal034.jpg,exact,NAL/Nal034.jpg,
646,645,derm,NAL/Nal035.jpg,exact,NAL/Nal035.jpg,
646,645,clinic,NAL/Nal036.jpg,exact,NAL/Nal036.jpg,
647,646,derm,NAL/Nal049.jpg,exact,NAL/Nal049.jpg,
647,646,clinic,NAL/Nal050.jpg,exact,NAL/Nal050.jpg,
648,647,derm,NAL/Nal057.jpg,exact,NAL/Nal057.jpg,
648,647,clinic,NAL/Nal056.jpg,exact,NAL/Nal056.jpg,
649,648,derm,NAL/Nal058.jpg,exact,NAL/Nal058.jpg,
649,648,clinic,NAL/Nal060.jpg,exact,NAL/Nal060.jpg,
650,649,derm,NAL/Nal064.jpg,exact,NAL/Nal064.jpg,
650,649,clinic,NAL/Nal065.jpg,exact,NAL/Nal065.jpg,
651,650,derm,NAL/Nal070.jpg,exact,NAL/Nal070.jpg,
651,650,clinic,NAL/Nal068.jpg,exact,NAL/Nal068.jpg,
652,651,derm,NAL/Nal086.jpg,exact,NAL/Nal086.jpg,
652,651,clinic,NAL/NAL085.JPG,exact,NAL/NAL085.JPG,
653,652,derm,NAL/Nal091.jpg,exact,NAL/Nal091.jpg,
653,652,clinic,NAL/Nal092.jpg,exact,NAL/Nal092.jpg,
654,653,derm,NAL/nal095.jpg,exact,NAL/nal095.jpg,
654,653,clinic,NAL/Nal096.jpg,exact,NAL/Nal096.jpg,
655,654,derm,NAL/Nal097.jpg,exact,NAL/Nal097.jpg,
655,654,clinic,NAL/nal097bis.jpg,exact,NAL/nal097bis.jpg,
656,655,derm,NBL/Nbl004.jpg,exact,NBL/Nbl004.jpg,
656,655,clinic,NBL/Nbl003.jpg,exact,NBL/Nbl003.jpg,
657,656,derm,NBL/Nbl006.jpg,exact,NBL/Nbl006.jpg,
657,656,clinic,NBL/Nbl005.jpg,exact,NBL/Nbl005.jpg,
658,657,derm,NBL/Nbl017.jpg,exact,NBL/Nbl017.jpg,
658,657,clinic,NBL/Nbl018.jpg,exact,NBL/Nbl018.jpg,
659,658,derm,NBL/Nbl019.jpg,exact,NBL/Nbl019.jpg,
659,658,clinic,NBL/NBL021.JPG,exact,NBL/NBL021.JPG,
660,659,derm,NBL/Nbl028.jpg,exact,NBL/Nbl028.jpg,
660,659,clinic,NBL/Nbl027.jpg,exact,NBL/Nbl027.jpg,
661,660,derm,NBL/Nbl030.jpg,exact,NBL/Nbl030.jpg,
661,660,clinic,NBL/Nbl029.jpg,exact,NBL/Nbl029.jpg,
662,661,derm,NBL/Nbl034.jpg,exact,NBL/Nbl034.jpg,
662,661,clinic,NBL/Nbl033.jpg,exact,NBL/Nbl033.jpg,
663,662,derm,NFL/Nfl063.jpg,exact,NFL/Nfl063.jpg,
663,662,clinic,NFL/Nfl062.jpg,exact,NFL/Nfl062.jpg,
664,663,derm,NFL/nfl070.jpg,exact,NFL/nfl070.jpg,
664,663,clinic,NFL/Nfl069.jpg,exact,NFL/Nfl069.jpg,
665,664,derm,NFL/nfl072.jpg,exact,NFL/nfl072.jpg,
665,664,clinic,NFL/Nfl071.jpg,exact,NFL/Nfl071.jpg,
666,665,derm,NGL/Ngl008.jpg,exact,NGL/Ngl008.jpg,
666,665,clinic,NGL/Ngl007.jpg,exact,NGL/Ngl007.jpg,
667,666,derm,NGL/Ngl013.jpg,exact,NGL/Ngl013.jpg,
667,666,clinic,NGL/Ngl012.jpg,exact,NGL/Ngl012.jpg,
668,667,derm,NGL/Ngl017.jpg,exact,NGL/Ngl017.jpg,
668,667,clinic,NGL/Ngl016.jpg,exact,NGL/Ngl016.jpg,
669,668,derm,NGL/Ngl019.jpg,exact,NGL/Ngl019.jpg,
669,668,clinic,NGL/Ngl018.jpg,exact,NGL/Ngl018.jpg,
670,669,derm,NGL/Ngl021.jpg,exact,NGL/Ngl021.jpg,
670,669,clinic,NGL/Ngl020.jpg,exact,NGL/Ngl020.jpg,
671,670,derm,NGL/Ngl027.jpg,exact,NGL/Ngl027.jpg,
671,670,clinic,NGL/NGL026.JPG,exact,NGL/NGL026.JPG,
672,671,derm,NGL/Ngl039.jpg,exact,NGL/Ngl039.jpg,
672,671,clinic,NGL/Ngl038.jpg,exact,NGL/Ngl038.jpg,
673,672,derm,NGL/Ngl055.jpg,exact,NGL/Ngl055.jpg,
673,672,clinic,NGL/Ngl054.jpg,exact,NGL/Ngl054.jpg,
674,673,derm,NGL/Ngl064.jpg,exact,NGL/Ngl064.jpg,
674,673,clinic,NGL/Ngl063.jpg,exact,NGL/Ngl063.jpg,
675,674,derm,NGL/Ngl100.jpg,exact,NGL/Ngl100.jpg,
675,674,clinic,NGL/Ngl099.jpg,exact,NGL/Ngl099.jpg,
676,675,derm,NIL/Nil066.jpg,exact,NIL/Nil066.jpg,
676,675,clinic,NIL/Nil065.jpg,exact,NIL/Nil065.jpg,
677,676,derm,NIL/Nil070.jpg,exact,NIL/Nil070.jpg,
677,676,clinic,NIL/Nil069.jpg,exact,NIL/Nil069.jpg,
678,677,derm,NIL/Nil076.jpg,exact,NIL/Nil076.jpg,
678,677,clinic,NIL/Nil075.jpg,exact,NIL/Nil075.jpg,
679,678,derm,NIL/Nil078.jpg,exact,NIL/Nil078.jpg,
679,678,clinic,NIL/NIL077.JPG,exact,NIL/NIL077.JPG,
680,679,derm,NIL/Nil088.jpg,exact,NIL/Nil088.jpg,
680,679,clinic,NIL/Nil087.jpg,exact,NIL/Nil087.jpg,
681,680,derm,NIL/Nil096.jpg,exact,NIL/Nil096.jpg,
681,680,clinic,NIL/Nil095.jpg,exact,NIL/Nil095.jpg,
682,681,derm,NIL/Nil100.jpg,exact,NIL/Nil100.jpg,
682,681,clinic,NIL/Nil099.jpg,exact,NIL/Nil099.jpg,
683,682,derm,NIL/Nil103.jpg,exact,NIL/Nil103.jpg,
683,682,clinic,NIL/NIL101.JPG,exact,NIL/NIL101.JPG,
684,683,derm,NLL/Nll002.jpg,exact,NLL/Nll002.jpg,
684,683,clinic,NLL/Nll001.jpg,exact,NLL/Nll001.jpg,
685,684,derm,NLL/Nll004.jpg,exact,NLL/Nll004.jpg,
685,684,clinic,NLL/NLL003.JPG,exact,NLL/NLL003.JPG,
686,685,derm,NML/Nml022.jpg,exact,NML/Nml022.jpg,
686,685,clinic,NML/nml021bis.jpg,exact,NML/nml021bis.jpg,
687,686,derm,NML/Nml077.jpg,exact,NML/Nml077.jpg,
687,686,clinic,NML/Nml076.jpg,exact,NML/Nml076.jpg,
688,687,derm,NML/Nml079.jpg,exact,NML/Nml079.jpg,
688,687,clinic,NML/Nml078.jpg,exact,NML/Nml078.jpg,
689,688,derm,Adl/Adl305.jpg,exact,Adl/Adl305.jpg,
689,688,clinic,Adl/Adl304.jpg,exact,Adl/Adl304.jpg,
690,689,derm,Adl/Adl313.jpg,exact,Adl/Adl313.jpg,
690,689,clinic,Adl/Adl312.jpg,exact,Adl/Adl312.jpg,
691,690,derm,Ael/Ael490.jpg,exact,Ael/Ael490.jpg,
691,690,clinic,Ael/Ael489.jpg,exact,Ael/Ael489.jpg,
692,691,derm,Ael/Ael492.jpg,exact,Ael/Ael492.jpg,
692,691,clinic,Ael/Ael491.jpg,exact,Ael/Ael491.jpg,
693,692,derm,Ael/Ael504.jpg,exact,Ael/Ael504.jpg,
693,692,clinic,Ael/Ael503.jpg,exact,Ael/Ael503.jpg,
694,693,derm,Gzl/gzl04.jpg,exact,Gzl/gzl04.jpg,
694,693,clinic,Gzl/gzl03.jpg,exact,Gzl/gzl03.jpg,
695,694,derm,Gzl/gzl16.jpg,exact,Gzl/gzl16.jpg,
695,694,clinic,Gzl/gzl15.jpg,exact,Gzl/gzl15.jpg,
696,695,derm,Gzl/gzl76.jpg,exact,Gzl/gzl76.jpg,
696,695,clinic,Gzl/gzl75.jpg,exact,Gzl/gzl75.jpg,
697,696,derm,Gzl/gzl50.jpg,exact,Gzl/gzl50.jpg,
697,696,clinic,Gzl/gzl49.jpg,exact,Gzl/gzl49.jpg,
698,697,derm,Gal/Gal108.jpg,exact,Gal/Gal108.jpg,
698,697,clinic,Gal/Gal107.jpg,exact,Gal/Gal107.jpg,
699,698,derm,Gal/Gal113.jpg,exact,Gal/Gal113.jpg,
699,698,clinic,Gal/Gal112.jpg,exact,Gal/Gal112.jpg,
700,699,derm,Gal/Gal146.jpg,exact,Gal/Gal146.jpg,
700,699,clinic,Gal/Gal145.jpg,exact,Gal/Gal145.jpg,
701,700,derm,Gal/Gal257.jpg,exact,Gal/Gal257.jpg,
701,700,clinic,Gal/Gal256.jpg,exact,Gal/Gal256.jpg,
702,701,derm,Gal/Gal211.jpg,exact,Gal/Gal211.jpg,
702,701,clinic,Gal/Gal210.jpg,exact,Gal/Gal210.jpg,
703,702,derm,FAL/FAL066.JPG,exact,FAL/FAL066.JPG,
703,702,clinic,FAL/Fal065.jpg,exact,FAL/Fal065.jpg,
704,703,derm,FAL/Fal078.jpg,exact,FAL/Fal078.jpg,
704,703,clinic,FAL/Fal077.jpg,exact,FAL/Fal077.jpg,
705,704,derm,FBL/FBL046.JPG,exact,FBL/FBL046.JPG,
705,704,clinic,FBL/Fbl045.jpg,exact,FBL/Fbl045.jpg,
706,705,derm,FBL/Fbl050.jpg,exact,FBL/Fbl050.jpg,
706,705,clinic,FBL/Fbl049.jpg,exact,FBL/Fbl049.jpg,
707,706,derm,FBL/FBL058.JPG,exact,FBL/FBL058.JPG,
707,706,clinic,FBL/Fbl057.jpg,exact,FBL/Fbl057.jpg,
708,707,derm,Fll/Fll027.jpg,exact,Fll/Fll027.jpg,
708,707,clinic,Fll/Fll026.jpg,exact,Fll/Fll026.jpg,
709,708,derm,FBL/Fbl082.jpg,exact,FBL/Fbl082.jpg,
709,708,clinic,FBL/Fbl081.jpg,exact,FBL/Fbl081.jpg,
710,709,derm,FCL/Fcl026.jpg,exact,FCL/Fcl026.jpg,
710,709,clinic,FCL/FCL025.JPG,exact,FCL/FCL025.JPG,
711,710,derm,FCL/Fcl060.jpg,exact,FCL/Fcl060.jpg,
711,710,clinic,FCL/Fcl059.jpg,exact,FCL/Fcl059.jpg,
712,711,derm,Fll/Fll045.jpg,exact,Fll/Fll045.jpg,
712,711,clinic,Fll/Fll044.jpg,exact,Fll/Fll044.jpg,
713,712,derm,FCL/Fcl100.jpg,exact,FCL/Fcl100.jpg,
713,712,clinic,FCL/Fcl099.jpg,exact,FCL/Fcl099.jpg,
714,713,derm,FEL/Fel098.jpg,exact,FEL/Fel098.jpg,
714,713,clinic,FEL/Fel097.jpg,exact,FEL/Fel097.jpg,
715,714,derm,FFL/FFL020.JPG,exact,FFL/FFL020.JPG,
715,714,clinic,FFL/Ffl019.jpg,exact,FFL/Ffl019.jpg,
716,715,derm,FFL/Ffl092.jpg,exact,FFL/Ffl092.jpg,
716,715,clinic,FFL/Ffl091.jpg,exact,FFL/Ffl091.jpg,
717,716,derm,FFL/Ffl094.jpg,exact,FFL/Ffl094.jpg,
717,716,clinic,FFL/Ffl093.jpg,exact,FFL/Ffl093.jpg,
718,717,derm,Fll/Fll071.jpg,exact,Fll/Fll071.jpg,
718,717,clinic,Fll/Fll070.jpg,exact,Fll/Fll070.jpg,
719,718,derm,FDL/Fdl056.jpg,exact,FDL/Fdl056.jpg,
719,718,clinic,FDL/FDL055.JPG,exact,FDL/FDL055.JPG,
720,719,derm,Gbl/Gbl009.jpg,exact,Gbl/Gbl009.jpg,
720,719,clinic,Gbl/Gbl006.jpg,exact,Gbl/Gbl006.jpg,
721,720,derm,Gcl/Gcl094.jpg,exact,Gcl/Gcl094.jpg,
721,720,clinic,Gcl/Gcl093.jpg,exact,Gcl/Gcl093.jpg,
722,721,derm,Gdl/Gdl014.jpg,exact,Gdl/Gdl014.jpg,
722,721,clinic,Gdl/Gdl013.jpg,exact,Gdl/Gdl013.jpg,
723,722,derm,Gdl/Gdl021.jpg,exact,Gdl/Gdl021.jpg,
723,722,clinic,Gdl/Gdl019.jpg,exact,Gdl/Gdl019.jpg,
724,723,derm,Gdl/Gdl025.jpg,exact,Gdl/Gdl025.jpg,
724,723,clinic,Gdl/Gdl024.jpg,exact,Gdl/Gdl024.jpg,
725,724,derm,Ggl/Ggl050.jpg,exact,Ggl/Ggl050.jpg,
725,724,clinic,Ggl/Ggl049.jpg,exact,Ggl/Ggl049.jpg,
726,725,derm,Ggl/Ggl058.jpg,exact,Ggl/Ggl058.jpg,
726,725,clinic,Ggl/Ggl057.jpg,exact,Ggl/Ggl057.jpg,
727,726,derm,Fll/Fll097.jpg,exact,Fll/Fll097.jpg,
727,726,clinic,Fll/Fll096.jpg,exact,Fll/Fll096.jpg,
728,727,derm,Fgl/Fgl082.jpg,exact,Fgl/Fgl082.jpg,
